# Time (MJD), Flux and Flux Error (microjanskys) for Orange Filter (Raw data)
58693.3447585		33.26580696983902		13.778736614726222
58693.3530272		47.24340992226341		12.91962638690469
58693.386209		76.86084700618491		14.028586471565882
58693.3890297		45.131486733485396		14.305069455702963
# 
# 
# Time (MJD), Flux and Flux Error (microjanskys) for Cyan Filter (Raw data)
58699.3039936		38.5648208449705		10.919787981192366
58699.3526019		69.015019573069		10.272002913200968
58699.3555099		104.90216100923344		21.879593581925832
58699.3607702		0.7308670144229479		19.246164713137624
# 
# 
# Time (MJD), Flux, Flux Error (microjanskys)
58617.478082125		-36.1257156062888		38.91203669790533		4
58619.465664125004		-9.732477059175222		17.435800415322422		4
58623.4788372		-398.06567035477053		116.18244625294128		2
58625.4456777		-6.152565040344188		45.915695298264936		7
58627.423966525006		-15.248582488665013		7.0029683849676285		4
58629.51503232857		-26.549350975420452		40.359176245504074		7
58631.422129800005		0.2740586736118884		16.72308928350125		4
58633.553193425		-3.3271266258916574		58.533030598678764		4
58637.390864875		21.266965677897918		13.5015910752158		4
58641.517957599994		87.85653047343207		13.436453654813015		4
58643.4262722		134.64345442470437		14.522811688542806		4
58645.388381825		126.9228037662901		32.631800117200115		4
58647.421876875		172.71088815738108		18.965079659500873		4
58649.492552275		198.23023036062946		7.920431572434151		4
58655.32671747501		201.13254208646168		22.662959770174826		4
58659.417569675		213.34460179205908		14.483972828865909		4
58665.407409524996		139.49322758151027		9.691013253755523		4
58671.38401074999		107.73179217999501		16.811369950260776		4
58674.5454785375		102.84071553376985		34.22368635406895		8
58677.459860875		106.23805360167398		15.794704012673147		4
58679.355648675		84.28847498697857		19.911353772958986		4
58681.253784775006		62.62223598225921		80.61211129780185		4
58685.3615786		66.82387696891145		27.381075302975987		4
58689.506504725		62.74007707024292		25.850836903781765		4
58693.3682561		50.37871022448286		18.540721755570313		4
# 
# 
# Time (MJD), Flux, Flux Error (microjanskys)
58635.487902324996		24.900012518241596		15.31317864127389		4
58639.4913531		61.367731894924894		10.05295408303678		4
58663.3779937		210.68669043996687		6.285564040666251		4
58667.5363038		138.71471983788237		12.93565001321051		4
58691.26787985		42.433567044671626		61.66234198017177		4
58699.3432189		52.91314482303002		44.31096202668777		4
# 
# 
