#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit
01a58651o0601o,348.638916452,-24.9373922581,>19.06,0.0,3.0,o,22.192,58651.5436668,5344.02,277.61,185.0,191.2,-14.4,19.8,189.6,1624.1,1905.7,0.99,3.0,3.0,1.0,3.0,-0.432
01a58651o0602o,348.638916452,-24.9373922581,19.19,0.55,1.5,o,22.182,58651.5441265,4444.76,10445.9,147.0,164.6,31.4,20.9,169.0,4193.2,1740.4,1.02,3.38,3.06,1.0,3.0,-0.408
01a58651o0607o,348.638916452,-24.9373922581,>19.06,0.0,3.0,o,22.195,58651.5464696,5328.03,240.83,154.0,180.8,9.6,18.6,177.7,-246.0,1634.4,1.25,3.22,3.0,1.0,3.0,-0.42
01a58651o0613o,348.638916452,-24.9373922581,>14.56,0.0,3.0,o,22.185,58651.5492276,4508.38,10526.3,-1043.0,52.1,274.3,1149.4,-997.5,-407106.0,70624.2,0.13,3.23,3.01,1.0,3.0,-0.419
01a58651o0619o,348.638916452,-24.9373922581,19.33,0.5,1.69,o,22.2,58651.5520036,5384.28,318.61,207.0,182.7,32.6,19.3,182.7,2266.6,1561.1,1.11,3.05,2.86,1.0,3.0,-0.432
01a58651o0635o,348.638916452,-24.9373922581,>19.04,0.0,3.0,o,22.199,58651.5594641,4531.97,10409.6,196.0,159.7,-17.7,18.9,158.4,123.7,1656.0,1.06,3.31,2.93,1.0,3.0,-0.418
01a58651o0640o,348.638916452,-24.9373922581,19.69,0.63,1.28,o,22.207,58651.561765,5403.01,201.2,238.0,184.9,22.7,17.7,183.4,1488.8,1505.8,1.21,3.12,2.89,1.0,3.0,-0.4295
01a58659o0774o,348.638916452,-24.9373922581,>20.03,0.0,3.0,o,22.213,58659.601385,8951.99,5853.16,193.0,186.6,-12.1,8.0,186.0,1004.1,730.2,1.05,3.22,2.9,1.0,3.0,-0.417
01a58659o0789o,348.638916452,-24.9373922581,19.8,0.39,2.34,o,22.215,58659.6086109,8928.11,5813.61,211.0,186.8,20.8,8.9,185.2,-108.6,731.2,1.33,3.14,2.9,1.0,3.0,-0.418
01a58659o0802o,348.638916452,-24.9373922581,>19.57,0.0,3.0,o,22.219,58659.6146151,8991.86,5889.98,172.0,187.9,-5.2,11.5,189.6,1494.5,1012.1,1.09,3.45,2.89,1.0,3.0,-0.399
01a58659o0816o,348.638916452,-24.9373922581,>18.49,0.0,3.0,o,22.233,58659.621758,9004.1,5771.46,292.0,192.7,-3.2,35.4,199.7,3683.3,2695.9,1.06,3.1,2.86,1.0,3.0,-0.441
02a58665o0579c,348.638916452,-24.9373922581,>20.48,0.0,3.0,c,22.239,58665.5989771,4153.2,175.72,205.0,180.5,5.2,7.9,178.8,-697.3,488.9,0.88,2.74,2.33,1.0,3.0,-0.386
02a58665o0587c,348.638916452,-24.9373922581,>20.56,0.0,3.0,c,22.239,58665.6026777,4172.18,215.63,172.0,179.0,-15.2,8.0,176.8,-371.2,510.5,0.83,2.62,2.25,1.0,3.0,-0.391
02a58665o0600c,348.638916452,-24.9373922581,>20.49,0.0,3.0,c,22.241,58665.6089657,4113.37,136.59,179.0,179.1,7.0,8.3,179.6,815.1,552.3,1.05,2.65,2.29,1.0,3.0,-0.389
02a58665o0612c,348.638916452,-24.9373922581,>20.26,0.0,3.0,c,22.242,58665.6148217,4098.24,254.03,160.0,169.3,-8.0,11.0,169.4,517.4,738.0,1.25,2.48,2.27,1.0,3.0,-0.398
02a58665o0618c,348.638916452,-24.9373922581,>19.8,0.0,3.0,c,22.259,58665.6175652,3256.71,10385.2,206.0,216.5,12.9,15.2,212.0,-1455.4,1054.1,0.92,2.73,2.33,1.0,3.0,-0.373
02a58665o0624c,348.638916452,-24.9373922581,>19.24,0.0,3.0,c,22.263,58665.6203147,3275.43,10423.9,137.0,224.7,-82.4,27.3,244.3,12819.7,1856.7,0.78,2.58,2.29,1.0,3.0,-0.379
02a58665o0631c,348.638916452,-24.9373922581,>18.66,0.0,3.0,c,22.278,58665.6236751,7342.84,202.57,-12.0,43.7,-20.9,43.1,12.1,-10410.3,3447.5,1.14,2.69,2.41,1.0,3.0,-0.399
02a58665o0636c,348.638916452,-24.9373922581,>17.24,0.0,3.0,c,22.316,58665.6263831,3199.72,10467.8,567.0,179.7,-36.0,179.6,167.9,-8775.7,10667.6,0.67,2.44,2.44,1.0,3.0,-0.43
01a58667o0771o,348.638916452,-24.9373922581,>20.38,0.0,3.0,o,22.229,58667.602398,3147.09,1887.28,163.0,181.0,-5.4,5.7,180.9,-146.2,454.2,0.98,3.21,2.99,1.0,3.0,-0.412
01a58667o0781o,348.638916452,-24.9373922581,>20.41,0.0,3.0,o,22.23,58667.607159,7445.72,8438.01,182.0,182.4,4.1,6.6,183.6,949.2,498.7,1.1,2.95,2.75,1.0,3.0,-0.431
01a58667o0789o,348.638916452,-24.9373922581,>20.23,0.0,3.0,o,22.231,58667.6110142,3182.61,1893.08,173.0,182.1,0.5,6.6,181.4,-141.7,534.4,1.05,3.29,2.9,1.0,3.0,-0.403
01a58667o0808o,348.638916452,-24.9373922581,>18.97,0.0,3.0,o,22.238,58667.6202958,7382.2,8527.8,100.0,182.2,4.1,25.2,189.0,2166.4,1800.4,1.19,2.91,2.77,1.0,3.0,-0.44
02a58669o0727c,348.638916452,-24.9373922581,>20.74,0.0,3.0,c,22.245,58669.600582,7462.47,6789.37,188.0,182.3,-6.9,6.6,181.0,-295.6,393.8,1.32,2.58,2.35,1.0,3.0,-0.392
02a58669o0743c,348.638916452,-24.9373922581,>20.42,0.0,3.0,c,22.061,58669.6081026,3082.99,3724.81,170.0,169.0,5.3,6.0,167.6,-427.1,522.4,1.01,2.97,2.55,1.0,3.0,-0.444
02a58669o0769c,348.638916452,-24.9373922581,>19.76,0.0,3.0,c,22.252,58669.620606,7420.52,6749.88,183.0,172.4,-0.5,16.8,175.6,390.1,1102.4,1.11,2.55,2.32,1.0,3.0,-0.391
02a58669o0776c,348.638916452,-24.9373922581,>19.15,0.0,3.0,c,22.261,58669.6243488,3161.82,3689.75,57.0,124.0,-6.1,27.1,104.8,-6523.9,2036.7,0.97,2.68,2.42,1.0,3.0,-0.391
02a58670o0749c,348.638916452,-24.9373922581,>20.77,0.0,3.0,c,22.248,58670.6027249,7460.36,6790.58,176.0,181.7,-4.6,6.8,183.3,650.4,410.4,0.91,2.51,2.29,1.0,3.0,-0.396
02a58670o0762c,348.638916452,-24.9373922581,>20.73,0.0,3.0,c,22.248,58670.6088391,3085.12,3724.27,181.0,180.0,-17.9,6.3,179.9,-425.8,460.0,1.28,2.7,2.39,1.0,3.0,-0.394
02a58670o0783c,348.638916452,-24.9373922581,>19.91,0.0,3.0,c,22.248,58670.61912,3141.36,3806.32,155.0,163.9,7.8,13.6,163.2,792.9,951.6,0.78,2.67,2.38,1.0,3.0,-0.388
02a58670o0790c,348.638916452,-24.9373922581,>19.44,0.0,3.0,c,22.253,58670.6223204,3160.06,3692.01,122.0,149.1,-3.0,21.2,139.4,-3278.6,1426.7,0.89,2.65,2.38,1.0,3.0,-0.388
02a58671o0779c,348.638916452,-24.9373922581,21.42,0.67,1.18,c,22.259,58671.6028418,7460.69,6790.54,206.0,182.1,7.1,6.0,181.3,637.0,368.8,1.0,2.65,2.41,1.0,3.0,-0.387
02a58671o0787c,348.638916452,-24.9373922581,>20.73,0.0,3.0,c,22.259,58671.6065614,7479.38,6830.21,184.0,182.2,5.9,5.9,179.6,-608.9,407.3,1.41,2.81,2.46,1.0,3.0,-0.38
02a58671o0799c,348.638916452,-24.9373922581,>20.57,0.0,3.0,c,22.26,58671.6120697,7420.19,6748.21,183.0,182.0,-9.4,6.5,181.7,106.4,390.5,0.81,2.94,2.49,1.0,3.0,-0.37
02a58671o0811c,348.638916452,-24.9373922581,>20.04,0.0,3.0,c,22.26,58671.6182773,7405.17,6867.92,204.0,179.9,-11.0,11.4,182.3,966.3,794.4,0.81,2.71,2.5,1.0,3.0,-0.38
02a58674o0707o,348.638916452,-24.9373922581,>20.41,0.0,3.0,o,22.181,58674.5794003,8438.31,487.59,181.0,180.1,-1.8,12.9,181.6,281.6,665.7,1.2,1.99,1.99,1.0,3.0,-0.433
02a58674o0714o,348.638916452,-24.9373922581,>20.4,0.0,3.0,o,22.181,58674.5826019,8454.84,527.26,178.0,181.9,9.5,11.8,181.8,361.8,643.1,1.17,2.31,1.9,1.0,3.0,-0.424
02a58674o0735o,348.638916452,-24.9373922581,>20.32,0.0,3.0,o,22.18,58674.5926002,8392.16,448.87,181.0,180.0,-12.0,13.4,181.3,335.1,767.2,1.26,2.24,1.85,1.0,3.0,-0.426
02a58674o0747o,348.638916452,-24.9373922581,>20.41,0.0,3.0,o,22.18,58674.598193,8370.71,568.58,160.0,177.9,-5.8,12.8,181.8,-402.4,855.8,1.01,2.16,1.85,1.0,3.0,-0.434
01a58679o0425o,348.638916452,-24.9373922581,>18.66,0.0,3.0,o,22.146,58679.4303159,2786.39,5725.49,236.0,207.8,-5.6,27.3,217.1,3625.0,2537.3,0.81,3.14,2.88,1.0,3.0,-0.43
01a58679o0431o,348.638916452,-24.9373922581,>18.71,0.0,3.0,o,22.151,58679.4331874,2765.93,5686.84,335.0,199.1,10.4,24.1,200.1,2815.8,2147.7,1.05,3.24,3.04,1.0,3.0,-0.419
01a58679o0444o,348.638916452,-24.9373922581,>18.77,0.0,3.0,o,22.162,58679.4393487,2826.16,5764.75,342.0,192.3,20.7,25.5,193.5,2405.5,1918.8,1.33,3.12,2.87,1.0,3.0,-0.429
01a58679o0468o,348.638916452,-24.9373922581,>18.9,0.0,3.0,o,22.177,58679.4505684,2843.12,5647.46,223.0,198.9,20.1,23.2,193.1,217.0,1848.3,4.79,3.05,2.89,1.0,3.0,-0.433
02a58681o0078o,348.638916452,-24.9373922581,>18.62,0.0,3.0,o,22.137,58681.4572377,8444.77,492.16,60.0,-11.9,3.6,52.7,-12.2,-11289.6,4520.3,0.95,2.36,2.05,1.0,3.0,-0.425
02a58681o0081o,348.638916452,-24.9373922581,>18.76,0.0,3.0,o,22.135,58681.4590113,8463.98,531.68,-74.0,-7.8,-3.6,47.3,-52.0,-16178.9,3375.9,1.05,2.34,2.03,1.0,3.0,-0.413
02a58681o0086o,348.638916452,-24.9373922581,>18.7,0.0,3.0,o,22.139,58681.461996,8405.5,452.74,25.0,7.5,43.2,50.7,4.4,6969.4,2958.4,0.71,2.33,2.01,1.0,3.0,-0.427
02a58681o0094o,348.638916452,-24.9373922581,>18.8,0.0,3.0,o,22.149,58681.4698014,8384.13,571.05,37.0,8.7,-18.6,45.7,51.2,30551.2,2626.5,0.89,2.35,2.04,1.0,3.0,-0.41
02a58689o0730o,348.638916452,-24.9373922581,>20.48,0.0,3.0,o,22.191,58689.5955012,2941.87,7632.46,174.0,182.9,6.4,10.0,179.0,-22.4,577.4,1.18,2.38,2.03,1.0,3.0,-0.432
02a58689o0744o,348.638916452,-24.9373922581,>20.61,0.0,3.0,o,22.191,58689.602136,2978.56,7676.04,158.0,183.0,-10.3,9.9,182.6,790.8,693.7,1.23,2.26,1.92,1.0,3.0,-0.4365
02a58689o0766o,348.638916452,-24.9373922581,20.7,0.53,1.58,o,22.187,58689.6136553,3001.12,7560.89,203.0,181.9,17.9,11.3,180.2,-158.4,615.8,0.74,2.26,1.95,1.0,3.0,-0.435
01a58691o0672o,348.638916452,-24.9373922581,>20.36,0.0,3.0,o,22.246,58691.5554936,3408.15,2654.17,152.0,181.4,-13.0,6.2,179.0,-1747.9,434.5,0.92,3.18,2.89,1.0,3.0,-0.422
01a58691o0680o,348.638916452,-24.9373922581,>20.27,0.0,3.0,o,22.248,58691.5593711,7126.78,7887.95,145.0,178.9,1.5,6.9,177.9,152.7,653.2,1.0,3.2,2.81,1.0,3.0,-0.417
01a58691o0691o,348.638916452,-24.9373922581,>20.44,0.0,3.0,o,22.247,58691.5646408,3366.39,2614.43,177.0,183.3,-2.3,6.1,187.2,1685.0,555.5,1.23,3.07,2.82,1.0,3.0,-0.425
01a58691o0720o,348.638916452,-24.9373922581,>20.39,0.0,3.0,o,22.248,58691.5787206,3348.8,2729.93,166.0,180.9,-0.8,6.5,178.9,-1544.2,474.9,0.9,3.03,2.8,1.0,3.0,-0.432
02a58693o0433c,348.638916452,-24.9373922581,>20.75,0.0,3.0,c,22.205,58693.4529421,5310.01,6391.5,187.0,182.4,-5.5,6.9,183.4,951.4,454.1,1.38,2.48,2.23,1.0,3.0,-0.396
02a58693o0434c,348.638916452,-24.9373922581,>20.69,0.0,3.0,c,22.206,58693.4534003,5329.47,6430.24,165.0,182.5,0.7,7.4,182.8,514.8,420.1,1.11,2.45,2.22,1.0,3.0,-0.4
02a58693o0439c,348.638916452,-24.9373922581,>20.76,0.0,3.0,c,22.212,58693.4593416,5271.69,6354.34,183.0,182.5,-0.1,7.0,182.0,930.5,406.4,0.98,2.45,2.22,1.0,3.0,-0.4
02a58693o0454c,348.638916452,-24.9373922581,>20.76,0.0,3.0,c,22.221,58693.4665708,5251.87,6467.43,189.0,182.8,4.4,7.0,182.5,710.2,433.5,1.11,2.48,2.22,1.0,3.0,-0.398
01a58695o0650o,348.638916452,-24.9373922581,>20.31,0.0,3.0,o,22.244,58695.5495462,3409.59,2653.63,172.0,182.0,-3.5,5.8,179.5,-1263.0,448.2,1.03,3.35,3.05,1.0,3.0,-0.407
01a58695o0666o,348.638916452,-24.9373922581,>20.26,0.0,3.0,o,22.195,58695.5959428,3432.3,2684.97,175.0,180.6,-3.3,6.0,180.0,-306.0,573.5,1.08,3.47,2.85,1.0,3.0,-0.408
01a58695o0677o,348.638916452,-24.9373922581,>20.31,0.0,3.0,o,22.23,58695.6013904,3369.66,2606.98,176.0,184.1,3.4,5.5,182.9,-444.1,510.3,1.19,3.54,3.0,1.0,3.0,-0.408
01a58695o0685o,348.638916452,-24.9373922581,20.45,0.47,1.87,o,22.228,58695.6051023,3353.98,2723.97,183.0,181.0,12.5,6.7,178.9,-578.5,453.4,0.88,3.02,2.77,1.0,3.0,-0.427
01a58699o0431o,348.638916452,-24.9373922581,>20.19,0.0,3.0,o,22.2,58699.5912628,1455.32,2792.9,158.0,181.7,2.7,7.3,183.6,927.6,602.9,0.91,3.05,2.86,1.0,3.0,-0.424
01a58699o0438o,348.638916452,-24.9373922581,>19.93,0.0,3.0,o,22.112,58699.5944916,1476.53,2831.03,151.0,178.5,-13.3,7.1,177.1,-1005.8,554.0,0.93,3.34,3.15,1.0,3.0,-0.411
01a58699o0453o,348.638916452,-24.9373922581,20.53,0.52,1.63,o,22.216,58699.601495,1415.36,2755.18,203.0,182.7,8.8,5.4,181.7,500.0,441.9,1.2,3.43,3.24,1.0,3.0,-0.403
01a58699o0479o,348.638916452,-24.9373922581,>20.47,0.0,3.0,o,22.209,58699.6136483,1397.96,2872.64,193.0,183.2,-3.0,5.3,183.9,744.0,461.8,1.05,3.16,2.97,1.0,3.0,-0.415
01a58703o0504o,348.638916452,-24.9373922581,>20.51,0.0,3.0,o,22.236,58703.5821043,1448.52,2793.25,182.0,181.9,4.8,5.6,181.0,267.3,426.0,1.34,3.14,2.78,1.0,3.0,-0.423
01a58703o0511o,348.638916452,-24.9373922581,>20.49,0.0,3.0,o,22.235,58703.5853452,1469.1,2831.01,189.0,181.4,-10.0,6.1,182.2,450.8,496.8,1.08,2.99,2.74,1.0,3.0,-0.432
01a58703o0523o,348.638916452,-24.9373922581,>20.5,0.0,3.0,o,22.232,58703.5909193,1408.1,2753.82,199.0,182.1,-9.4,6.2,182.8,489.8,409.8,1.03,2.92,2.72,1.0,3.0,-0.435
01a58703o0546o,348.638916452,-24.9373922581,21.07,0.65,1.22,o,22.228,58703.6015332,1391.16,2870.31,200.0,182.6,7.1,5.8,182.0,127.8,401.8,1.13,2.97,2.77,1.0,3.0,-0.431
02a58705o0530c,348.638916452,-24.9373922581,>19.27,0.0,3.0,c,21.995,58705.475881,5518.77,4451.55,203.0,163.4,10.4,19.1,165.2,1501.0,1248.8,1.0,2.77,2.33,1.0,3.0,-0.368
02a58705o0537c,348.638916452,-24.9373922581,20.33,0.47,1.86,c,22.206,58705.479162,5537.42,4492.42,196.0,180.6,18.2,9.8,178.5,-338.1,623.5,1.27,2.83,2.32,1.0,3.0,-0.373
02a58705o0552c,348.638916452,-24.9373922581,>20.21,0.0,3.0,c,22.072,58705.4861214,5478.75,4414.12,182.0,178.6,3.3,9.6,178.1,689.3,606.1,0.95,2.52,2.29,1.0,3.0,-0.391
02a58705o0581c,348.638916452,-24.9373922581,>20.74,0.0,3.0,c,22.247,58705.4995828,5457.86,4530.82,194.0,182.5,1.3,6.7,183.5,914.6,399.2,0.95,2.57,2.33,1.0,3.0,-0.393
01a58707o0371o,348.638916452,-24.9373922581,>19.28,0.0,3.0,o,22.215,58707.3956375,833.71,5819.93,201.0,179.0,1.4,15.9,181.1,1144.0,1219.1,0.98,3.24,2.9,1.0,3.0,-0.416
01a58707o0378o,348.638916452,-24.9373922581,>19.24,0.0,3.0,o,22.219,58707.3988718,813.73,5781.52,154.0,175.9,-2.0,15.5,173.0,-1556.3,1253.0,1.23,3.33,3.02,1.0,3.0,-0.412
01a58707o0391o,348.638916452,-24.9373922581,>19.26,0.0,3.0,o,22.221,58707.404873,875.0,5860.4,266.0,183.6,-6.2,14.4,183.5,1208.2,1150.7,1.04,3.47,3.07,1.0,3.0,-0.401
01a58707o0413o,348.638916452,-24.9373922581,19.86,0.67,1.18,o,22.226,58707.4150172,893.2,5746.0,183.0,176.8,17.7,15.0,175.1,138.4,1377.4,0.92,3.35,3.06,1.0,3.0,-0.41

