4020.  8.073132E-16
4029.2  5.979102E-16
4038.4  7.309571E-16
4047.6  8.171737E-16
4056.8  5.873901E-16
4066.  6.164434E-16
4075.2  7.870195E-16
4084.4  8.441825E-16
4093.6  6.782166E-16
4102.8  8.365874E-16
4112.  8.932341E-16
4121.2  7.273448E-16
4130.4  8.149101E-16
4139.6  7.354537E-16
4148.8  7.408771E-16
4158.  6.541825E-16
4167.2  7.155693E-16
4176.4  8.024936E-16
4185.6  6.672993E-16
4194.8  7.167008E-16
4204.  7.719683E-16
4213.2  7.619442E-16
4222.4  6.983812E-16
4231.6  7.515600E-16
4240.8  6.601510E-16
4250.  6.497519E-16
4259.2  6.393443E-16
4268.4  6.855188E-16
4277.6  7.135234E-16
4286.8  7.313835E-16
4296.  7.550380E-16
4305.2  6.727113E-16
4314.4  7.185078E-16
4323.6  7.825731E-16
4332.8  7.911575E-16
4342.  7.052519E-16
4351.2  7.697581E-16
4360.4  7.032888E-16
4369.6  7.596548E-16
4378.8  7.509219E-16
4388.  7.686908E-16
4397.2  7.336183E-16
4406.4  7.594374E-16
4415.6  8.369130E-16
4424.8  6.904555E-16
4434.  7.720243E-16
4443.2  7.296675E-16
4452.4  6.940613E-16
4461.6  7.380428E-16
4470.8  7.511650E-16
4480.  7.379365E-16
4489.2  7.449198E-16
4498.4  7.405490E-16
4507.6  7.454941E-16
4516.8  7.444782E-16
4526.  7.680383E-16
4535.2  7.472317E-16
4544.4  6.811604E-16
4553.6  7.380142E-16
4562.8  6.845371E-16
4572.  6.802875E-16
4581.2  7.461636E-16
4590.4  7.031718E-16
4599.6  7.003740E-16
4608.8  7.108165E-16
4618.  7.176348E-16
4627.2  7.204643E-16
4636.4  7.584556E-16
4645.6  7.480747E-16
4654.8  7.266176E-16
4664.  7.181104E-16
4673.2  7.385985E-16
4682.4  7.346939E-16
4691.6  7.058687E-16
4700.8  7.119544E-16
4710.  7.443270E-16
4719.2  6.925207E-16
4728.4  7.044726E-16
4737.6  6.993669E-16
4746.8  6.851912E-16
4756.  6.641162E-16
4765.2  6.878000E-16
4774.4  6.979521E-16
4783.6  7.250379E-16
4792.8  7.055194E-16
4802.  7.263499E-16
4811.2  7.669088E-16
4820.4  7.843373E-16
4829.6  7.649782E-16
4838.8  7.734802E-16
4848.  7.713642E-16
4857.2  7.659510E-16
4866.4  8.112515E-16
4875.6  7.615559E-16
4884.8  7.168504E-16
4894.  7.791483E-16
4903.2  7.628959E-16
4912.4  8.035357E-16
4921.6  7.917607E-16
4930.8  7.682623E-16
4940.  7.720438E-16
4949.2  7.723687E-16
4958.4  7.817493E-16
4967.6  7.592063E-16
4976.8  8.028316E-16
4986.  7.715928E-16
4995.2  7.423529E-16
5004.4  7.404889E-16
5013.6  7.638720E-16
5022.8  7.402791E-16
5032.  7.456525E-16
5041.2  7.519108E-16
5050.4  7.007895E-16
5059.6  7.267425E-16
5068.8  7.132519E-16
5078.  7.462083E-16
5087.2  7.384017E-16
5096.4  7.474849E-16
5105.6  7.565147E-16
5114.8  7.312845E-16
5124.  7.417294E-16
5133.2  7.031868E-16
5142.4  7.492033E-16
5151.6  7.728049E-16
5160.8  7.437378E-16
5170.  7.259947E-16
5179.2  7.126542E-16
5188.4  7.532291E-16
5197.6  7.154739E-16
5206.8  7.397781E-16
5216.  7.307505E-16
5225.2  7.291301E-16
5234.4  7.117714E-16
5243.6  7.131682E-16
5252.8  7.272981E-16
5262.  7.152657E-16
5271.2  6.806384E-16
5280.4  7.261607E-16
5289.6  7.211259E-16
5298.8  7.341025E-16
5308.  6.980723E-16
5317.2  7.339071E-16
5326.4  7.365192E-16
5335.6  6.939973E-16
5344.8  7.026359E-16
5354.  7.176891E-16
5363.2  7.203501E-16
5372.4  7.284387E-16
5381.6  6.870986E-16
5390.8  6.815622E-16
5400.  6.961112E-16
5409.2  6.822326E-16
5418.4  6.995816E-16
5427.6  7.172105E-16
5436.8  7.213454E-16
5446.  6.915166E-16
5455.2  7.334156E-16
5464.4  6.684246E-16
5473.6  6.927567E-16
5482.8  7.347727E-16
5492.  7.120259E-16
5501.2  7.383636E-16
5510.4  7.063669E-16
5519.6  6.956958E-16
5528.8  7.204821E-16
5538.  7.000904E-16
5547.2  7.246948E-16
5556.4  7.054851E-16
5565.6  7.188228E-16
5574.8  7.369592E-16
5584.  6.923454E-16
5593.2  6.958984E-16
5602.4  7.144421E-16
5611.6  7.088209E-16
5620.8  7.327635E-16
5630.  7.094493E-16
5639.2  6.969731E-16
5648.4  7.218037E-16
5657.6  7.447031E-16
5666.8  6.969587E-16
5676.  6.642209E-16
5685.2  7.259744E-16
5694.4  6.862226E-16
5703.6  6.780706E-16
5712.8  7.057429E-16
5722.  6.973288E-16
5731.2  6.991226E-16
5740.4  6.478753E-16
5749.6  7.037377E-16
5758.8  6.943648E-16
5768.  6.850709E-16
5777.2  6.671158E-16
5786.4  6.812367E-16
5795.6  6.661590E-16
5804.8  7.174514E-16
5814.  6.961291E-16
5823.2  7.285999E-16
5832.4  7.379600E-16
5841.6  7.246654E-16
5850.8  7.165034E-16
5860.  7.834695E-16
5869.2  7.579561E-16
5878.4  7.286655E-16
5887.6  6.984040E-16
5896.8  7.261516E-16
5906.  7.107758E-16
5915.2  6.915593E-16
5924.4  7.407610E-16
5933.6  7.439533E-16
5942.8  7.015631E-16
5952.  6.299945E-16
5961.2  6.555614E-16
5970.4  6.882185E-16
5979.6  7.231484E-16
5988.8  7.177566E-16
5998.  7.028822E-16
6007.2  7.056582E-16
6016.4  6.953466E-16
6025.6  7.136392E-16
6034.8  7.217401E-16
6044.  6.962009E-16
6053.2  6.972452E-16
