4020.  3.155644E-15
4029.2  2.330709E-15
4038.4  2.841458E-15
4047.6  3.167761E-15
4056.8  2.270621E-15
4066.  2.376200E-15
4075.2  3.025095E-15
4084.4  3.235532E-15
4093.6  2.591945E-15
4102.8  3.187934E-15
4112.  3.393882E-15
4121.2  2.755485E-15
4130.4  3.078130E-15
4139.6  2.769782E-15
4148.8  2.781911E-15
4158.  2.449044E-15
4167.2  2.670817E-15
4176.4  2.986229E-15
4185.6  2.475632E-15
4194.8  2.650831E-15
4204.  2.846541E-15
4213.2  2.800983E-15
4222.4  2.559439E-15
4231.6  2.745849E-15
4240.8  2.404436E-15
4250.  2.359231E-15
4259.2  2.314236E-15
4268.4  2.473654E-15
4277.6  2.566679E-15
4286.8  2.622706E-15
4296.  2.699056E-15
4305.2  2.397222E-15
4314.4  2.552381E-15
4323.6  2.771224E-15
4332.8  2.792808E-15
4342.  2.481717E-15
4351.2  2.700171E-15
4360.4  2.459228E-15
4369.6  2.647944E-15
4378.8  2.609242E-15
4388.  2.662553E-15
4397.2  2.533049E-15
4406.4  2.613922E-15
4415.6  2.871498E-15
4424.8  2.361523E-15
4434.  2.632186E-15
4443.2  2.479938E-15
4452.4  2.351500E-15
4461.6  2.492650E-15
4470.8  2.529004E-15
4480.  2.476677E-15
4489.2  2.492287E-15
4498.4  2.469918E-15
4507.6  2.478650E-15
4516.8  2.467562E-15
4526.  2.537736E-15
4535.2  2.461327E-15
4544.4  2.236746E-15
4553.6  2.415952E-15
4562.8  2.233985E-15
4572.  2.213292E-15
4581.2  2.420175E-15
4590.4  2.273758E-15
4599.6  2.257806E-15
4608.8  2.284504E-15
4618.  2.299428E-15
4627.2  2.301520E-15
4636.4  2.415587E-15
4645.6  2.375374E-15
4654.8  2.300341E-15
4664.  2.266632E-15
4673.2  2.324377E-15
4682.4  2.305249E-15
4691.6  2.208276E-15
4700.8  2.220776E-15
4710.  2.314965E-15
4719.2  2.147566E-15
4728.4  2.178294E-15
4737.6  2.156260E-15
4746.8  2.106479E-15
4756.  2.035842E-15
4765.2  2.102433E-15
4774.4  2.127412E-15
4783.6  2.203728E-15
4792.8  2.138373E-15
4802.  2.195347E-15
4811.2  2.311477E-15
4820.4  2.357455E-15
4829.6  2.292926E-15
4838.8  2.312047E-15
4848.  2.299426E-15
4857.2  2.277085E-15
4866.4  2.405240E-15
4875.6  2.251828E-15
4884.8  2.113970E-15
4894.  2.291571E-15
4903.2  2.237832E-15
4912.4  2.350839E-15
4921.6  2.310326E-15
4930.8  2.235922E-15
4940.  2.241109E-15
4949.2  2.236280E-15
4958.4  2.257644E-15
4967.6  2.186960E-15
4976.8  2.306772E-15
4986.  2.211433E-15
4995.2  2.122305E-15
5004.4  2.111709E-15
5013.6  2.173004E-15
5022.8  2.100710E-15
5032.  2.110786E-15
5041.2  2.123329E-15
5050.4  1.974186E-15
5059.6  2.042381E-15
5068.8  1.999684E-15
5078.  2.087116E-15
5087.2  2.060410E-15
5096.4  2.080867E-15
5105.6  2.101096E-15
5114.8  2.026320E-15
5124.  2.050531E-15
5133.2  1.939531E-15
5142.4  2.061755E-15
5151.6  2.121899E-15
5160.8  2.037502E-15
5170.  1.984454E-15
5179.2  1.943667E-15
5188.4  2.049800E-15
5197.6  1.942787E-15
5206.8  2.004408E-15
5216.  1.975662E-15
5225.2  1.967040E-15
5234.4  1.916105E-15
5243.6  1.915786E-15
5252.8  1.949616E-15
5262.  1.913338E-15
5271.2  1.816912E-15
5280.4  1.934411E-15
5289.6  1.917041E-15
5298.8  1.947541E-15
5308.  1.848185E-15
5317.2  1.939128E-15
5326.4  1.942117E-15
5335.6  1.826333E-15
5344.8  1.845393E-15
5354.  1.881207E-15
5363.2  1.884476E-15
5372.4  1.901918E-15
5381.6  1.790501E-15
5390.8  1.772649E-15
5400.  1.807019E-15
5409.2  1.767618E-15
5418.4  1.809134E-15
5427.6  1.851230E-15
5436.8  1.858417E-15
5446.  1.778252E-15
5455.2  1.882506E-15
5464.4  1.712532E-15
5473.6  1.771624E-15
5482.8  1.875655E-15
5492.  1.814301E-15
5501.2  1.878026E-15
5510.4  1.793428E-15
5519.6  1.763192E-15
5528.8  1.822779E-15
5538.  1.768072E-15
5547.2  1.827006E-15
5556.4  1.775480E-15
5565.6  1.805913E-15
5574.8  1.848288E-15
5584.  1.733420E-15
5593.2  1.739345E-15
5602.4  1.782664E-15
5611.6  1.765654E-15
5620.8  1.822229E-15
5630.  1.761304E-15
5639.2  1.727453E-15
5648.4  1.786036E-15
5657.6  1.839664E-15
5666.8  1.718898E-15
5676.  1.635486E-15
5685.2  1.784638E-15
5694.4  1.684192E-15
5703.6  1.661507E-15
5712.8  1.726546E-15
5722.  1.703242E-15
5731.2  1.704914E-15
5740.4  1.577444E-15
5749.6  1.710762E-15
5758.8  1.685332E-15
5768.  1.660181E-15
5777.2  1.614158E-15
5786.4  1.645775E-15
5795.6  1.606869E-15
5804.8  1.727938E-15
5814.  1.674022E-15
5823.2  1.749438E-15
5832.4  1.769225E-15
5841.6  1.734726E-15
5850.8  1.712605E-15
5860.  1.869860E-15
5869.2  1.806264E-15
5878.4  1.733876E-15
5887.6  1.659401E-15
5896.8  1.722776E-15
5906.  1.683812E-15
5915.2  1.635880E-15
5924.4  1.749700E-15
5933.6  1.754674E-15
5942.8  1.652284E-15
5952.  1.481576E-15
5961.2  1.539472E-15
5970.4  1.613829E-15
5979.6  1.693298E-15
5988.8  1.678262E-15
5998.  1.641131E-15
6007.2  1.645262E-15
6016.4  1.618913E-15
6025.6  1.659144E-15
6034.8  1.675602E-15
6044.  1.614027E-15
6053.2  1.614171E-15
6062.4  1.652063E-15
6071.6  1.724385E-15
6080.8  1.671909E-15
6090.  1.664237E-15
6099.2  1.589557E-15
6108.4  1.548324E-15
6117.6  1.570270E-15
6126.8  1.610416E-15
6136.  1.537533E-15
6145.2  1.567286E-15
6154.4  1.538059E-15
6163.6  1.504618E-15
6172.8  1.542701E-15
6182.  1.584188E-15
6191.2  1.517678E-15
6200.4  1.489986E-15
6209.6  1.451098E-15
6218.8  1.473850E-15
6228.  1.589123E-15
6237.2  1.502950E-15
6246.4  1.508904E-15
6255.6  1.503922E-15
6264.8  1.505539E-15
6274.  1.365313E-15
6283.2  1.432815E-15
6292.4  1.535676E-15
6301.6  1.454778E-15
6310.8  1.465178E-15
6320.  1.495887E-15
6329.2  1.417405E-15
6338.4  1.469483E-15
6347.6  1.444329E-15
6356.8  1.461644E-15
6366.  1.481890E-15
6375.2  1.420976E-15
6384.4  1.387788E-15
6393.6  1.470228E-15
6402.8  1.311559E-15
6412.  1.428788E-15
6421.2  1.387722E-15
6430.4  1.428842E-15
6439.6  1.436906E-15
6448.8  1.545773E-15
6458.  1.548931E-15
6467.2  1.581079E-15
6476.4  1.472088E-15
6485.6  1.493779E-15
6494.8  1.578089E-15
6504.  1.502102E-15
6513.2  1.571489E-15
6522.4  1.599546E-15
6531.6  1.523796E-15
6540.8  1.527830E-15
6550.  1.553742E-15
6559.2  1.498465E-15
6568.4  1.589794E-15
6577.6  1.530359E-15
6586.8  1.640779E-15
6596.  1.548579E-15
6605.2  1.607788E-15
6614.4  1.619216E-15
6623.6  1.657011E-15
6632.8  1.588480E-15
6642.  1.531638E-15
6651.2  1.554584E-15
6660.4  1.690051E-15
6669.6  1.618172E-15
6678.8  1.604950E-15
6688.  1.542686E-15
6697.2  1.506812E-15
6706.4  1.517011E-15
6715.6  1.467578E-15
6724.8  1.535923E-15
6734.  1.614266E-15
6743.2  1.434180E-15
6752.4  1.481179E-15
6761.6  1.398342E-15
6770.8  1.446718E-15
6780.  1.468874E-15
6789.2  1.420383E-15
6798.4  1.851992E-15
6807.6  1.914229E-15
6816.8  1.443729E-15
6826.  1.402304E-15
6835.2  1.408236E-15
6844.4  1.374021E-15
6853.6  1.333330E-15
6862.8  1.147652E-15
6872.  1.050599E-15
6881.2  1.235241E-15
6890.4  1.160135E-15
6899.6  1.113151E-15
6908.8  1.276443E-15
6918.  1.269089E-15
6927.2  1.223222E-15
6936.4  1.211813E-15
6945.6  1.184906E-15
6954.8  1.216933E-15
6964.  1.287818E-15
6973.2  1.333144E-15
6982.4  1.244941E-15
6991.6  1.318025E-15
7000.8  1.272615E-15
7010.  1.202723E-15
7019.2  1.313075E-15
7028.4  1.126959E-15
7037.6  1.263677E-15
7046.8  1.193931E-15
7056.  1.294981E-15
7065.2  1.233105E-15
7074.4  1.241553E-15
7083.6  1.371659E-15
7092.8  1.313964E-15
7102.  1.180563E-15
7111.2  1.323388E-15
7120.4  1.389326E-15
7129.6  1.284636E-15
7138.8  1.224640E-15
7148.  1.312749E-15
7157.2  1.189241E-15
7166.4  1.144505E-15
7175.6  1.158747E-15
7184.8  9.868567E-16
7194.  1.016007E-15
7203.2  1.102454E-15
7212.4  1.101139E-15
7221.6  1.217534E-15
7230.8  1.093368E-15
7240.  9.635078E-16
7249.2  1.043887E-15
7258.4  1.133346E-15
7267.6  1.016194E-15
7276.8  1.107648E-15
7286.  1.205475E-15
7295.2  1.128248E-15
7304.4  1.087447E-15
7313.6  1.099613E-15
7322.8  1.045356E-15
7332.  1.105063E-15
7341.2  1.164067E-15
7350.4  1.162602E-15
7359.6  1.055432E-15
7368.8  1.137384E-15
7378.  1.181342E-15
7387.2  1.201830E-15
7396.4  1.085449E-15
7405.6  1.131478E-15
7414.8  1.119375E-15
7424.  1.248974E-15
7433.2  1.135962E-15
7442.4  1.063968E-15
7451.6  1.103318E-15
7460.8  1.126562E-15
7470.  1.052732E-15
7479.2  9.948687E-16
7488.4  1.060422E-15
7497.6  1.085524E-15
7506.8  9.912187E-16
7516.  8.749938E-16
7525.2  1.143383E-15
7534.4  1.108406E-15
7543.6  1.011313E-15
7552.8  1.038531E-15
7562.  1.083879E-15
7571.2  1.110128E-15
7580.4  1.120306E-15
7589.6  8.502755E-16
7598.8  4.037092E-16
7608.  4.049109E-16
7617.2  6.966551E-16
7626.4  6.029577E-16
7635.6  6.335975E-16
7644.8  8.729184E-16
7654.  8.055996E-16
7663.2  8.516251E-16
7672.4  1.062574E-15
7681.6  9.588884E-16
7690.8  9.483309E-16
7700.  8.438526E-16
7709.2  9.386325E-16
7718.4  9.632138E-16
7727.6  1.057966E-15
7736.8  1.100286E-15
7746.  1.105958E-15
7755.2  1.051037E-15
7764.4  8.387290E-16
7773.6  1.061307E-15
7782.8  6.413915E-16
7792.  9.201094E-16
7801.2  9.531484E-16
7810.4  1.045540E-15
7819.6  1.101625E-15
7828.8  1.015098E-15
7838.  9.267608E-16
7847.2  9.066561E-16
7856.4  8.449247E-16
7865.6  9.604348E-16
7874.8  8.970710E-16
7884.  1.102999E-15
7893.2  7.721541E-16
7902.4  7.629674E-16
