FILE                                                                      MJD-OBS       CAMID     FILTER	MAGZPT	MAG5SIG	AIRMASS	SEEING	SKYMAG	CLOUD	MOONSKY	MANGLE
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0048c.fits.fz	58432.20483085	acam1   	c     	22.153	19.28  	2.556  	4.985 	20.83 	1.000	22.472 	69.783	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0049c.fits.fz	58432.20532785	acam1   	c     	22.211	19.47  	2.082  	4.933 	21.18 	1.000	22.793 	84.488	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0050c.fits.fz	58432.20584005	acam1   	c     	22.207	19.47  	2.094  	4.812 	21.07 	1.000	22.547 	64.340	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0051c.fits.fz	58432.20636475	acam1   	c     	22.167	19.45  	2.446  	4.829 	21.07 	1.000	22.691 	89.482	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0052c.fits.fz	58432.20687885	acam1   	c     	22.159	19.33  	2.528  	4.889 	20.88 	1.000	22.409 	64.639	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0053c.fits.fz	58432.20737715	acam1   	c     	22.229	19.52  	1.925  	4.950 	21.27 	1.000	22.834 	79.695	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0054c.fits.fz	58432.20784505	acam1   	c     	22.200	19.45  	2.177  	4.929 	21.10 	1.000	22.608 	69.397	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0055c.fits.fz	58432.20830235	acam1   	c     	22.237	19.52  	1.844  	4.848 	21.26 	1.000	22.674 	64.760	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0056c.fits.fz	58432.20875975	acam1   	c     	22.173	19.41  	2.399  	4.808 	20.96 	1.000	22.365 	59.498	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0057c.fits.fz	58432.20921705	acam1   	c     	22.267	19.61  	1.574  	4.768 	21.37 	1.000	22.757 	61.307	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0058c.fits.fz	58432.20967345	acam1   	c     	22.215	19.47  	2.039  	4.800 	21.14 	1.000	22.500 	59.453	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0059c.fits.fz	58432.21014375	acam1   	c     	22.232	19.58  	1.897  	4.829 	21.26 	1.000	22.740 	69.762	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0060c.fits.fz	58432.21060155	acam1   	c     	22.171	19.45  	2.418  	4.804 	21.06 	1.000	22.610 	74.500	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0061c.fits.fz	58432.21106705	acam1   	c     	22.258	19.54  	1.658  	5.031 	21.38 	1.000	22.799 	65.738	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0062c.fits.fz	58432.21153475	acam1   	c     	22.183	19.45  	2.323  	4.853 	21.14 	1.000	22.700 	79.407	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0063c.fits.fz	58432.21203195	acam1   	c     	22.241	19.56  	1.803  	4.845 	21.29 	1.000	22.630 	60.120	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0064c.fits.fz	58432.21254325	acam1   	c     	22.152	19.42  	2.598  	4.800 	21.07 	1.000	22.660 	84.560	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0065c.fits.fz	58432.21300095	acam1   	c     	22.242	19.54  	1.795  	4.972 	21.35 	1.000	22.877 	75.227	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0066c.fits.fz	58432.21345765	acam1   	c     	22.211	19.53  	2.076  	4.791 	21.22 	1.000	22.747 	74.478	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0067c.fits.fz	58432.21392615	acam1   	c     	22.202	19.49  	2.175  	4.992 	21.23 	1.000	22.805 	84.506	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0068c.fits.fz	58432.21443765	acam1   	c     	22.189	19.49  	2.255  	4.740 	21.09 	1.000	22.535 	64.399	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0069c.fits.fz	58432.21489585	acam1   	c     	22.252	19.56  	1.714  	4.872 	21.37 	1.000	22.868 	70.683	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0070c.fits.fz	58432.21537975	acam1   	c     	22.155	19.42  	2.557  	4.840 	21.10 	1.000	22.707 	89.446	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0071c.fits.fz	58432.21583645	acam1   	c     	22.219	19.53  	2.015  	4.944 	21.29 	1.000	22.842 	79.708	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0072c.fits.fz	58432.21630605	acam1   	c     	22.182	19.45  	2.333  	4.852 	21.10 	1.000	22.600 	69.457	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0073c.fits.fz	58432.21681875	acam1   	c     	22.162	19.40  	2.507  	4.953 	21.14 	1.000	22.733 	94.458	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0074c.fits.fz	58432.21734645	acam1   	c     	22.222	19.51  	1.969  	4.889 	21.23 	1.000	22.667 	64.717	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0075c.fits.fz	58432.21780425	acam1   	c     	22.258	19.59  	1.660  	4.858 	21.36 	1.000	22.756 	61.300	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0076c.fits.fz	58432.21826075	acam1   	c     	22.195	19.49  	2.204  	4.690 	21.10 	1.000	22.484 	59.511	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0077c.fits.fz	58432.21871865	acam1   	c     	22.277	19.62  	1.502  	4.784 	21.41 	1.000	22.883 	63.023	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0078c.fits.fz	58432.21917655	acam1   	c     	22.218	19.56  	2.017  	4.654 	21.22 	1.000	22.737 	69.721	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0079c.fits.fz	58432.21963325	acam1   	c     	22.249	19.62  	1.748  	4.711 	21.33 	1.000	22.799 	65.738	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0080c.fits.fz	58432.22010235	acam1   	c     	22.167	19.45  	2.466  	4.773 	21.12 	1.000	22.701 	79.467	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0081c.fits.fz	58432.22055975	acam1   	c     	22.270	19.57  	1.567  	4.984 	21.41 	1.000	22.926 	67.299	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0082c.fits.fz	58432.22101675	acam1   	c     	22.227	19.55  	1.930  	4.647 	21.22 	1.000	22.619 	60.074	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0083c.fits.fz	58432.22151435	acam1   	c     	22.232	19.58  	1.883  	4.760 	21.33 	1.000	22.881 	75.234	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0084c.fits.fz	58432.22197185	acam1   	c     	22.197	19.49  	2.202  	4.762 	21.20 	1.000	22.745 	74.537	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0085c.fits.fz	58432.22242895	acam1   	c     	22.265	19.61  	1.594  	4.895 	21.46 	1.000	22.993 	72.204	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0086c.fits.fz	58432.22288555	acam1   	c     	22.182	19.48  	2.280  	4.840 	21.22 	1.000	22.813 	84.468	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0087c.fits.fz	58432.22335515	acam1   	c     	22.242	19.56  	1.802  	4.879 	21.37 	1.000	22.868 	70.686	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0088c.fits.fz	58432.22383835	acam1   	c     	22.142	19.42  	2.675  	4.812 	21.05 	1.000	22.717 	89.508	
